source,record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,genus,species,taxa,plot_type
data_raw/surveys_part2.csv,6293,7,27,1982,23,PP,F,NA,17,Chaetodipus,penicillatus,Rodent,Rodent Exclosure
data_raw/surveys_part2.csv,6294,7,27,1982,19,SA,NA,NA,NA,Sylvilagus,audubonii,Rabbit,Long-term Krat Exclosure
data_raw/surveys_part2.csv,6295,7,27,1982,20,DO,F,NA,45,Dipodomys,ordii,Rodent,Short-term Krat Exclosure
data_raw/surveys_part2.csv,6296,7,27,1982,20,NL,F,NA,99,Neotoma,albigula,Rodent,Short-term Krat Exclosure
data_raw/surveys_part2.csv,6297,7,27,1982,21,RM,F,NA,11,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
data_raw/surveys_part2.csv,6298,7,27,1982,22,DS,M,NA,97,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part2.csv,6299,7,27,1982,16,RM,NA,NA,NA,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
data_raw/surveys_part2.csv,6300,7,27,1982,22,DS,F,NA,136,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part2.csv,6301,7,27,1982,22,DS,M,NA,134,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part2.csv,6302,7,27,1982,22,DS,F,NA,122,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part2.csv,6303,7,27,1982,19,PM,F,NA,25,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
data_raw/surveys_part2.csv,6304,7,27,1982,19,PF,F,NA,6,Perognathus,flavus,Rodent,Long-term Krat Exclosure
data_raw/surveys_part2.csv,6305,7,27,1982,22,DS,M,NA,99,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part2.csv,6306,7,27,1982,21,PF,M,NA,8,Perognathus,flavus,Rodent,Long-term Krat Exclosure
data_raw/surveys_part2.csv,6307,7,27,1982,23,PF,NA,NA,NA,Perognathus,flavus,Rodent,Rodent Exclosure
data_raw/surveys_part2.csv,6308,7,27,1982,19,PF,M,NA,7,Perognathus,flavus,Rodent,Long-term Krat Exclosure
data_raw/surveys_part2.csv,6309,7,27,1982,22,DS,F,NA,98,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part2.csv,6310,7,27,1982,20,DM,F,NA,41,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part2.csv,6311,7,27,1982,16,NL,F,NA,108,Neotoma,albigula,Rodent,Rodent Exclosure
data_raw/surveys_part2.csv,6312,7,27,1982,19,PE,M,NA,NA,Peromyscus,eremicus,Rodent,Long-term Krat Exclosure
data_raw/surveys_part2.csv,6313,7,27,1982,23,PE,F,NA,23,Peromyscus,eremicus,Rodent,Rodent Exclosure
data_raw/surveys_part2.csv,6314,7,27,1982,20,NL,F,NA,120,Neotoma,albigula,Rodent,Short-term Krat Exclosure
data_raw/surveys_part2.csv,6315,7,27,1982,20,NL,F,NA,184,Neotoma,albigula,Rodent,Short-term Krat Exclosure
data_raw/surveys_part2.csv,6316,7,27,1982,21,PF,M,NA,8,Perognathus,flavus,Rodent,Long-term Krat Exclosure
data_raw/surveys_part2.csv,6317,7,27,1982,20,OT,M,NA,31,Onychomys,torridus,Rodent,Short-term Krat Exclosure
data_raw/surveys_part2.csv,6318,7,27,1982,16,PE,M,NA,21,Peromyscus,eremicus,Rodent,Rodent Exclosure
data_raw/surveys_part2.csv,6319,7,27,1982,19,PE,M,NA,22,Peromyscus,eremicus,Rodent,Long-term Krat Exclosure
data_raw/surveys_part2.csv,6320,7,27,1982,22,DS,M,NA,112,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part2.csv,6321,7,27,1982,23,DM,M,NA,43,Dipodomys,merriami,Rodent,Rodent Exclosure
data_raw/surveys_part2.csv,6322,7,27,1982,20,OT,F,NA,20,Onychomys,torridus,Rodent,Short-term Krat Exclosure
data_raw/surveys_part2.csv,6323,7,27,1982,19,SA,NA,NA,NA,Sylvilagus,audubonii,Rabbit,Long-term Krat Exclosure
data_raw/surveys_part2.csv,6324,7,27,1982,19,PM,M,NA,22,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
data_raw/surveys_part2.csv,6325,7,27,1982,20,DS,M,NA,122,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
data_raw/surveys_part2.csv,6326,7,27,1982,16,PE,M,NA,20,Peromyscus,eremicus,Rodent,Rodent Exclosure
data_raw/surveys_part2.csv,6327,8,15,1982,12,DS,M,52,121,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part2.csv,6328,8,15,1982,11,DM,F,36,33,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part2.csv,6329,8,15,1982,19,PM,F,20,18,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
data_raw/surveys_part2.csv,6330,8,15,1982,20,OT,M,20,28,Onychomys,torridus,Rodent,Short-term Krat Exclosure
data_raw/surveys_part2.csv,6331,8,15,1982,24,PM,F,18,23,Peromyscus,maniculatus,Rodent,Rodent Exclosure
data_raw/surveys_part2.csv,6332,8,15,1982,11,DS,F,49,105,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part2.csv,6333,8,15,1982,16,RM,NA,NA,NA,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
data_raw/surveys_part2.csv,6334,8,15,1982,18,DM,F,36,40,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part2.csv,6335,8,15,1982,22,DM,M,34,43,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part2.csv,6336,8,15,1982,20,DO,F,35,47,Dipodomys,ordii,Rodent,Short-term Krat Exclosure
data_raw/surveys_part2.csv,6337,8,15,1982,18,DS,M,48,126,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
data_raw/surveys_part2.csv,6338,8,15,1982,24,DM,M,35,45,Dipodomys,merriami,Rodent,Rodent Exclosure
data_raw/surveys_part2.csv,6339,8,15,1982,23,PE,M,20,22,Peromyscus,eremicus,Rodent,Rodent Exclosure
data_raw/surveys_part2.csv,6340,8,15,1982,12,PP,F,22,15,Chaetodipus,penicillatus,Rodent,Control
data_raw/surveys_part2.csv,6341,8,15,1982,18,DS,M,48,95,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
data_raw/surveys_part2.csv,6342,8,15,1982,20,DM,F,38,NA,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part2.csv,6343,8,15,1982,24,DO,M,35,51,Dipodomys,ordii,Rodent,Rodent Exclosure
data_raw/surveys_part2.csv,6344,8,15,1982,11,PP,F,21,19,Chaetodipus,penicillatus,Rodent,Control
data_raw/surveys_part2.csv,6345,8,15,1982,12,DM,M,36,51,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part2.csv,6346,8,15,1982,17,PF,F,16,6,Perognathus,flavus,Rodent,Control
data_raw/surveys_part2.csv,6347,8,15,1982,22,PF,F,15,7,Perognathus,flavus,Rodent,Control
data_raw/surveys_part2.csv,6348,8,15,1982,24,PM,M,20,22,Peromyscus,maniculatus,Rodent,Rodent Exclosure
data_raw/surveys_part2.csv,6349,8,15,1982,17,OT,F,20,33,Onychomys,torridus,Rodent,Control
data_raw/surveys_part2.csv,6350,8,15,1982,12,DM,F,36,34,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part2.csv,6351,8,15,1982,11,DS,M,51,98,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part2.csv,6352,8,15,1982,18,DS,F,52,120,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
data_raw/surveys_part2.csv,6353,8,15,1982,20,SS,NA,NA,NA,Spermophilus,spilosoma,Rodent,Short-term Krat Exclosure
data_raw/surveys_part2.csv,6354,8,15,1982,21,PF,M,15,8,Perognathus,flavus,Rodent,Long-term Krat Exclosure
data_raw/surveys_part2.csv,6355,8,15,1982,24,NL,NA,NA,136,Neotoma,albigula,Rodent,Rodent Exclosure
data_raw/surveys_part2.csv,6356,8,15,1982,17,DM,F,37,49,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part2.csv,6357,8,15,1982,21,OL,M,20,37,Onychomys,leucogaster,Rodent,Long-term Krat Exclosure
data_raw/surveys_part2.csv,6358,8,15,1982,24,DM,F,36,36,Dipodomys,merriami,Rodent,Rodent Exclosure
data_raw/surveys_part2.csv,6359,8,15,1982,12,PP,F,23,16,Chaetodipus,penicillatus,Rodent,Control
data_raw/surveys_part2.csv,6360,8,15,1982,20,CQ,NA,NA,NA,Callipepla,squamata,Bird,Short-term Krat Exclosure
data_raw/surveys_part2.csv,6361,8,15,1982,12,DM,F,38,41,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part2.csv,6362,8,15,1982,17,DM,F,35,35,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part2.csv,6363,8,15,1982,18,PM,M,20,23,Peromyscus,maniculatus,Rodent,Short-term Krat Exclosure
data_raw/surveys_part2.csv,6364,8,15,1982,11,DM,F,34,28,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part2.csv,6365,8,15,1982,22,DS,M,51,105,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part2.csv,6366,8,15,1982,16,CQ,NA,NA,NA,Callipepla,squamata,Bird,Rodent Exclosure
data_raw/surveys_part2.csv,6367,8,15,1982,20,DM,F,36,43,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part2.csv,6368,8,15,1982,16,CQ,NA,NA,NA,Callipepla,squamata,Bird,Rodent Exclosure
data_raw/surveys_part2.csv,6369,8,15,1982,12,DM,M,34,29,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part2.csv,6370,8,15,1982,6,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Short-term Krat Exclosure
data_raw/surveys_part2.csv,6371,8,15,1982,12,OL,M,22,34,Onychomys,leucogaster,Rodent,Control
data_raw/surveys_part2.csv,6372,8,15,1982,11,RM,M,16,11,Reithrodontomys,megalotis,Rodent,Control
data_raw/surveys_part2.csv,6373,8,15,1982,11,DM,M,34,38,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part2.csv,6374,8,15,1982,18,DM,M,37,44,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part2.csv,6375,8,15,1982,6,DS,F,52,112,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
data_raw/surveys_part2.csv,6376,8,15,1982,12,DM,M,35,47,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part2.csv,6377,8,15,1982,23,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Rodent Exclosure
data_raw/surveys_part2.csv,6378,8,15,1982,21,PP,M,21,14,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
data_raw/surveys_part2.csv,6379,8,15,1982,6,OT,F,20,26,Onychomys,torridus,Rodent,Short-term Krat Exclosure
data_raw/surveys_part2.csv,6380,8,15,1982,21,PF,F,15,7,Perognathus,flavus,Rodent,Long-term Krat Exclosure
data_raw/surveys_part2.csv,6381,8,15,1982,17,DM,M,37,51,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part2.csv,6382,8,15,1982,22,CQ,NA,NA,NA,Callipepla,squamata,Bird,Control
data_raw/surveys_part2.csv,6383,8,15,1982,20,NL,F,31,116,Neotoma,albigula,Rodent,Short-term Krat Exclosure
data_raw/surveys_part2.csv,6384,8,15,1982,22,DS,M,49,105,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part2.csv,6385,8,15,1982,6,DS,F,47,125,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
data_raw/surveys_part2.csv,6386,8,15,1982,21,OT,F,20,26,Onychomys,torridus,Rodent,Long-term Krat Exclosure
data_raw/surveys_part2.csv,6387,8,15,1982,20,NL,M,32,146,Neotoma,albigula,Rodent,Short-term Krat Exclosure
data_raw/surveys_part2.csv,6388,8,15,1982,11,DM,M,35,46,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part2.csv,6389,8,15,1982,17,DO,F,34,30,Dipodomys,ordii,Rodent,Control
data_raw/surveys_part2.csv,6390,8,15,1982,18,PM,M,20,18,Peromyscus,maniculatus,Rodent,Short-term Krat Exclosure
data_raw/surveys_part2.csv,6391,8,15,1982,19,PF,M,16,6,Perognathus,flavus,Rodent,Long-term Krat Exclosure
data_raw/surveys_part2.csv,6392,8,15,1982,23,RM,M,NA,10,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
data_raw/surveys_part2.csv,6393,8,15,1982,20,DM,M,35,37,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part2.csv,6394,8,15,1982,20,OT,F,21,21,Onychomys,torridus,Rodent,Short-term Krat Exclosure
data_raw/surveys_part2.csv,6395,8,15,1982,6,DS,M,54,110,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
data_raw/surveys_part2.csv,6396,8,15,1982,12,DM,F,34,27,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part2.csv,6397,8,15,1982,17,NL,F,31,142,Neotoma,albigula,Rodent,Control
data_raw/surveys_part2.csv,6398,8,15,1982,23,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Rodent Exclosure
data_raw/surveys_part2.csv,6399,8,15,1982,21,PF,M,15,7,Perognathus,flavus,Rodent,Long-term Krat Exclosure
data_raw/surveys_part2.csv,6400,8,15,1982,22,DS,M,50,112,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part2.csv,6401,8,15,1982,6,DM,M,37,51,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part2.csv,6402,8,15,1982,24,PM,M,20,25,Peromyscus,maniculatus,Rodent,Rodent Exclosure
data_raw/surveys_part2.csv,6403,8,15,1982,12,DM,F,33,42,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part2.csv,6404,8,15,1982,23,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Rodent Exclosure
data_raw/surveys_part2.csv,6405,8,15,1982,6,DM,F,36,40,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part2.csv,6406,8,15,1982,11,DM,M,34,47,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part2.csv,6407,8,15,1982,23,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Rodent Exclosure
data_raw/surveys_part2.csv,6408,8,15,1982,22,DS,F,51,139,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part2.csv,6409,8,15,1982,20,CQ,NA,NA,NA,Callipepla,squamata,Bird,Short-term Krat Exclosure
data_raw/surveys_part2.csv,6410,8,15,1982,11,DM,M,37,48,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part2.csv,6411,8,15,1982,23,PE,F,20,22,Peromyscus,eremicus,Rodent,Rodent Exclosure
data_raw/surveys_part2.csv,6412,8,15,1982,11,DS,M,49,94,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part2.csv,6413,8,15,1982,17,DO,F,34,48,Dipodomys,ordii,Rodent,Control
data_raw/surveys_part2.csv,6414,8,15,1982,19,PM,F,21,27,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
data_raw/surveys_part2.csv,6415,8,15,1982,23,AB,NA,NA,NA,Amphispiza,bilineata,Bird,Rodent Exclosure
data_raw/surveys_part2.csv,6416,8,15,1982,20,DS,M,NA,125,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
data_raw/surveys_part2.csv,6417,8,15,1982,24,DM,F,35,41,Dipodomys,merriami,Rodent,Rodent Exclosure
data_raw/surveys_part2.csv,6418,8,15,1982,12,DS,M,54,112,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part2.csv,6419,8,15,1982,23,RM,F,NA,16,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
data_raw/surveys_part2.csv,6420,8,15,1982,20,OT,M,20,30,Onychomys,torridus,Rodent,Short-term Krat Exclosure
data_raw/surveys_part2.csv,6421,8,15,1982,12,DM,M,36,37,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part2.csv,6422,8,15,1982,16,PE,M,20,21,Peromyscus,eremicus,Rodent,Rodent Exclosure
data_raw/surveys_part2.csv,6423,8,15,1982,22,PF,M,15,6,Perognathus,flavus,Rodent,Control
data_raw/surveys_part2.csv,6424,8,15,1982,20,NL,F,31,172,Neotoma,albigula,Rodent,Short-term Krat Exclosure
data_raw/surveys_part2.csv,6425,8,16,1982,14,DM,F,34,44,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part2.csv,6426,8,16,1982,7,PM,NA,NA,NA,Peromyscus,maniculatus,Rodent,Rodent Exclosure
data_raw/surveys_part2.csv,6427,8,16,1982,1,DM,F,36,39,Dipodomys,merriami,Rodent,Spectab exclosure
data_raw/surveys_part2.csv,6428,8,16,1982,4,PF,M,15,6,Perognathus,flavus,Rodent,Control
data_raw/surveys_part2.csv,6429,8,16,1982,10,SA,NA,NA,NA,Sylvilagus,audubonii,Rabbit,Rodent Exclosure
data_raw/surveys_part2.csv,6430,8,16,1982,8,DO,F,38,49,Dipodomys,ordii,Rodent,Control
data_raw/surveys_part2.csv,6431,8,16,1982,15,PF,F,15,7,Perognathus,flavus,Rodent,Long-term Krat Exclosure
data_raw/surveys_part2.csv,6432,8,16,1982,3,PE,F,19,16,Peromyscus,eremicus,Rodent,Long-term Krat Exclosure
data_raw/surveys_part2.csv,6433,8,16,1982,5,DM,M,34,40,Dipodomys,merriami,Rodent,Rodent Exclosure
data_raw/surveys_part2.csv,6434,8,16,1982,3,PP,M,21,12,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
data_raw/surveys_part2.csv,6435,8,16,1982,2,DS,M,52,94,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part2.csv,6436,8,16,1982,5,NL,NA,NA,202,Neotoma,albigula,Rodent,Rodent Exclosure
data_raw/surveys_part2.csv,6437,8,16,1982,10,SA,NA,NA,NA,Sylvilagus,audubonii,Rabbit,Rodent Exclosure
data_raw/surveys_part2.csv,6438,8,16,1982,8,DS,M,49,129,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part2.csv,6439,8,16,1982,4,DM,M,35,46,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part2.csv,6440,8,16,1982,8,PM,F,20,23,Peromyscus,maniculatus,Rodent,Control
data_raw/surveys_part2.csv,6441,8,16,1982,13,DM,M,36,41,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part2.csv,6442,8,16,1982,13,DS,F,50,124,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
data_raw/surveys_part2.csv,6443,8,16,1982,3,PP,F,21,14,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
data_raw/surveys_part2.csv,6444,8,16,1982,4,DM,M,37,50,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part2.csv,6445,8,16,1982,9,DS,M,50,127,Dipodomys,spectabilis,Rodent,Spectab exclosure
data_raw/surveys_part2.csv,6446,8,16,1982,3,RM,M,18,14,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
data_raw/surveys_part2.csv,6447,8,16,1982,4,DM,F,34,29,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part2.csv,6448,8,16,1982,14,DM,M,36,55,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part2.csv,6449,8,16,1982,9,DS,F,52,119,Dipodomys,spectabilis,Rodent,Spectab exclosure
data_raw/surveys_part2.csv,6450,8,16,1982,14,DM,M,35,40,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part2.csv,6451,8,16,1982,4,PF,F,15,7,Perognathus,flavus,Rodent,Control
data_raw/surveys_part2.csv,6452,8,16,1982,8,PE,F,19,21,Peromyscus,eremicus,Rodent,Control
data_raw/surveys_part2.csv,6453,8,16,1982,5,DM,F,35,45,Dipodomys,merriami,Rodent,Rodent Exclosure
data_raw/surveys_part2.csv,6454,8,16,1982,8,PE,M,20,21,Peromyscus,eremicus,Rodent,Control
data_raw/surveys_part2.csv,6455,8,16,1982,15,PF,M,16,5,Perognathus,flavus,Rodent,Long-term Krat Exclosure
data_raw/surveys_part2.csv,6456,8,16,1982,14,DS,M,49,101,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part2.csv,6457,8,16,1982,2,PF,F,15,5,Perognathus,flavus,Rodent,Control
data_raw/surveys_part2.csv,6458,8,16,1982,3,PF,M,16,8,Perognathus,flavus,Rodent,Long-term Krat Exclosure
data_raw/surveys_part2.csv,6459,8,16,1982,1,DM,F,35,36,Dipodomys,merriami,Rodent,Spectab exclosure
data_raw/surveys_part2.csv,6460,8,16,1982,5,DM,M,36,40,Dipodomys,merriami,Rodent,Rodent Exclosure
data_raw/surveys_part2.csv,6461,8,16,1982,14,PF,M,14,5,Perognathus,flavus,Rodent,Control
data_raw/surveys_part2.csv,6462,8,16,1982,3,PF,M,16,9,Perognathus,flavus,Rodent,Long-term Krat Exclosure
data_raw/surveys_part2.csv,6463,8,16,1982,8,PP,F,20,13,Chaetodipus,penicillatus,Rodent,Control
data_raw/surveys_part2.csv,6464,8,16,1982,13,DO,F,34,42,Dipodomys,ordii,Rodent,Short-term Krat Exclosure
data_raw/surveys_part2.csv,6465,8,16,1982,1,DO,M,36,56,Dipodomys,ordii,Rodent,Spectab exclosure
data_raw/surveys_part2.csv,6466,8,16,1982,2,SA,NA,NA,NA,Sylvilagus,audubonii,Rabbit,Control
data_raw/surveys_part2.csv,6467,8,16,1982,5,DM,F,35,35,Dipodomys,merriami,Rodent,Rodent Exclosure
data_raw/surveys_part2.csv,6468,8,16,1982,15,SS,NA,NA,NA,Spermophilus,spilosoma,Rodent,Long-term Krat Exclosure
data_raw/surveys_part2.csv,6469,8,16,1982,1,DM,M,36,47,Dipodomys,merriami,Rodent,Spectab exclosure
data_raw/surveys_part2.csv,6470,8,16,1982,2,DM,M,35,39,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part2.csv,6471,8,16,1982,8,DM,F,35,32,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part2.csv,6472,8,16,1982,14,DM,M,34,28,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part2.csv,6473,8,16,1982,1,DS,M,52,145,Dipodomys,spectabilis,Rodent,Spectab exclosure
data_raw/surveys_part2.csv,6474,8,16,1982,2,DM,M,36,40,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part2.csv,6475,8,16,1982,14,DM,F,33,34,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part2.csv,6476,8,16,1982,15,NL,M,33,178,Neotoma,albigula,Rodent,Long-term Krat Exclosure
data_raw/surveys_part2.csv,6477,8,16,1982,9,DS,F,49,127,Dipodomys,spectabilis,Rodent,Spectab exclosure
data_raw/surveys_part2.csv,6478,8,16,1982,8,DO,M,37,50,Dipodomys,ordii,Rodent,Control
data_raw/surveys_part2.csv,6479,8,16,1982,2,NL,F,31,112,Neotoma,albigula,Rodent,Control
data_raw/surveys_part2.csv,6480,8,16,1982,3,RM,F,16,14,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
data_raw/surveys_part2.csv,6481,8,16,1982,4,DM,M,37,47,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part2.csv,6482,8,16,1982,14,DM,M,34,31,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part2.csv,6483,8,16,1982,15,PM,M,20,21,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
data_raw/surveys_part2.csv,6484,8,16,1982,1,DM,F,35,34,Dipodomys,merriami,Rodent,Spectab exclosure
data_raw/surveys_part2.csv,6485,8,16,1982,3,PF,M,16,7,Perognathus,flavus,Rodent,Long-term Krat Exclosure
data_raw/surveys_part2.csv,6486,8,16,1982,4,DS,M,50,121,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part2.csv,6487,8,16,1982,1,DS,M,52,152,Dipodomys,spectabilis,Rodent,Spectab exclosure
data_raw/surveys_part2.csv,6488,8,16,1982,15,NL,F,30,137,Neotoma,albigula,Rodent,Long-term Krat Exclosure
data_raw/surveys_part2.csv,6489,8,16,1982,1,PF,M,16,7,Perognathus,flavus,Rodent,Spectab exclosure
data_raw/surveys_part2.csv,6490,8,16,1982,9,NL,M,32,117,Neotoma,albigula,Rodent,Spectab exclosure
data_raw/surveys_part2.csv,6491,8,16,1982,2,DM,NA,NA,NA,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part2.csv,6492,8,16,1982,10,SA,NA,NA,NA,Sylvilagus,audubonii,Rabbit,Rodent Exclosure
data_raw/surveys_part2.csv,6493,8,16,1982,8,DS,M,50,103,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part2.csv,6494,8,16,1982,13,DM,F,35,43,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part2.csv,6495,8,16,1982,5,DM,M,36,41,Dipodomys,merriami,Rodent,Rodent Exclosure
data_raw/surveys_part2.csv,6496,8,16,1982,2,PE,M,20,20,Peromyscus,eremicus,Rodent,Control
data_raw/surveys_part2.csv,6497,8,16,1982,4,DS,F,48,111,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part2.csv,6498,8,16,1982,4,DM,F,35,44,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part2.csv,6499,8,16,1982,13,DM,M,34,49,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part2.csv,6500,8,16,1982,2,NL,F,33,152,Neotoma,albigula,Rodent,Control
data_raw/surveys_part2.csv,6501,8,16,1982,4,DM,F,36,41,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part2.csv,6502,8,16,1982,10,RM,F,NA,13,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
data_raw/surveys_part2.csv,6503,8,16,1982,9,DS,F,NA,130,Dipodomys,spectabilis,Rodent,Spectab exclosure
data_raw/surveys_part2.csv,6504,8,16,1982,9,DS,M,49,118,Dipodomys,spectabilis,Rodent,Spectab exclosure
data_raw/surveys_part2.csv,6505,8,16,1982,8,PP,F,21,16,Chaetodipus,penicillatus,Rodent,Control
data_raw/surveys_part2.csv,6506,8,16,1982,14,OL,F,20,46,Onychomys,leucogaster,Rodent,Control
data_raw/surveys_part2.csv,6507,8,16,1982,15,PF,M,15,8,Perognathus,flavus,Rodent,Long-term Krat Exclosure
data_raw/surveys_part2.csv,6508,8,16,1982,2,DO,M,35,NA,Dipodomys,ordii,Rodent,Control
data_raw/surveys_part2.csv,6509,8,16,1982,13,NL,F,31,NA,Neotoma,albigula,Rodent,Short-term Krat Exclosure
data_raw/surveys_part2.csv,6510,8,16,1982,14,OL,M,20,40,Onychomys,leucogaster,Rodent,Control
data_raw/surveys_part2.csv,6511,8,16,1982,10,RM,M,NA,11,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
data_raw/surveys_part2.csv,6512,8,16,1982,1,DM,M,37,47,Dipodomys,merriami,Rodent,Spectab exclosure
data_raw/surveys_part2.csv,6513,8,16,1982,5,OT,M,20,17,Onychomys,torridus,Rodent,Rodent Exclosure
data_raw/surveys_part2.csv,6514,8,16,1982,15,OT,F,20,23,Onychomys,torridus,Rodent,Long-term Krat Exclosure
data_raw/surveys_part2.csv,6515,9,18,1982,9,NL,M,33,159,Neotoma,albigula,Rodent,Spectab exclosure
data_raw/surveys_part2.csv,6516,9,18,1982,5,DM,M,36,39,Dipodomys,merriami,Rodent,Rodent Exclosure
data_raw/surveys_part2.csv,6517,9,18,1982,9,DM,F,36,34,Dipodomys,merriami,Rodent,Spectab exclosure
data_raw/surveys_part2.csv,6518,9,18,1982,2,PF,F,17,6,Perognathus,flavus,Rodent,Control
data_raw/surveys_part2.csv,6519,9,18,1982,2,OL,F,21,27,Onychomys,leucogaster,Rodent,Control
